#routeId	sign	shape	departs	stops
M101	LTD FT GEORGE 193 ST via 3 AV via AMSTER	M1010012	124,07:23:00,18;124,07:20:00,16;124,07:27:00,16;124,07:20:00,14;124,07:27:00,14	903147,0,;405155,29,;403913,131,;403855,300,;403427,541,;402679,780,;402682,995,;403545,1340,;402688,1560,;403432,1685,;403433,1874,;403434,2036,;403777,2340,;401946,2640,;403436,2803,;405181,3045,;402502,3300,;402503,3376,;402504,3460,;402505,3537,;402506,3606,;402507,3780,;402508,3920,;402509,4058,;402510,4128,;402512,4320,;401445,4377,;401446,4411,;401447,4499,;401448,4559,;402517,4635,;402518,4725,;402519,4795,;402520,4890,;402521,4962,;405103,5067,;405074,5184,;402526,5275,;405073,5377,;404853,5460,;405075,5552,;405076,5642,;402740,5737,;402741,5784,;405077,5867,;402744,5944,;402745,5999,;405185,6058,;402748,6157,;402749,6228,;803020,6300,
M101	EAST VILLAGE 3 AV-6 ST via LEX AV	M1010014	124,05:02:00,18;124,05:02:00,16;124,05:02:00,14	404255,0,;402805,48,;405057,99,;403416,154,;402809,181,;402811,251,;403417,323,;401973,358,;401974,391,;402816,420,;403749,464,;403418,540,;402819,562,;404947,592,;405066,629,;403419,665,;404321,708,;402826,755,;404854,787,;402829,826,;403421,847,;402831,879,;403422,900,;803158,954,;402835,983,;404171,1020,;402838,1062,;803163,1115,;403424,1138,;402842,1190,;403425,1260,;402845,1286,;402846,1319,;403821,1371,;403822,1423,;402851,1465,;402852,1495,;405272,1523,;402854,1560,;403772,1629,;402856,1685,;404106,1743,;402858,1804,;903148,1860,
M101	FT GEORGE 193 ST via 3 AV via AMSTERDAM	M1010018	124,05:53:00,18;124,05:45:00,16;124,05:52:00,16;124,05:45:00,14;124,05:52:00,14	903147,0,;405155,23,;403526,55,;403913,104,;402670,149,;405061,196,;403855,240,;402673,287,;402674,333,;402634,353,;403427,391,;402677,462,;402678,492,;402679,540,;402680,585,;402681,646,;402682,689,;405488,765,;405480,846,;403545,927,;450051,981,;402687,1030,;402688,1080,;402689,1106,;403432,1157,;402691,1203,;402692,1238,;403433,1273,;402694,1324,;403434,1373,;402696,1424,;402697,1470,;403765,1502,;403777,1560,;401946,1620,;401947,1661,;401948,1698,;403436,1739,;402704,1795,;402705,1855,;405181,1915,;402707,1968,;450492,2011,;402502,2100,;402503,2145,;402504,2194,;402505,2239,;402506,2280,;402507,2383,;402508,2465,;402509,2546,;402510,2587,;402512,2700,;401445,2754,;401446,2787,;401447,2870,;401448,2927,;402517,2999,;402518,3083,;402519,3150,;402520,3240,;402521,3308,;405103,3408,;405074,3518,;402526,3605,;405073,3701,;404853,3780,;405075,3865,;405076,3949,;402740,4037,;402741,4081,;405077,4158,;402744,4229,;402745,4281,;405185,4335,;402748,4427,;402749,4493,;803020,4560,
M101	FT GEORGE 193 ST via 3 AV via AMSTERDAM	M1010017	124,05:08:00,18;124,05:08:00,16;124,05:08:00,14	403777,0,;401946,60,;401947,91,;401948,119,;403436,149,;402704,191,;402705,236,;405181,281,;402707,321,;450492,353,;402502,420,;402503,456,;402504,496,;402505,531,;402506,564,;402507,646,;402508,712,;402509,777,;402510,810,;402512,900,;401445,936,;401446,958,;401447,1013,;401448,1051,;402517,1099,;402518,1156,;402519,1200,;402520,1260,;402521,1305,;405103,1372,;405074,1445,;402526,1503,;405073,1568,;404853,1620,;405075,1698,;405076,1776,;402740,1857,;402741,1898,;405077,1969,;402744,2034,;402745,2082,;405185,2132,;402748,2218,;402749,2278,;803020,2340,
M101	LIMITED EAST VILLAGE 3 AV-6 ST via LEX	M1010381	124,05:59:00,18;124,05:57:00,16;124,05:57:00,14	400448,0,;404008,163,;402764,216,;405186,289,;402766,336,;402767,394,;402769,499,;405069,591,;402772,670,;402773,732,;402774,781,;405070,868,;404949,960,;402638,1063,;402639,1130,;402641,1233,;402642,1312,;402643,1367,;402644,1459,;402645,1522,;402646,1612,;402647,1669,;405078,1758,;401458,1881,;401459,1935,;402653,2040,;402723,2118,;402656,2199,;402657,2258,;402658,2374,;402659,2487,;402660,2615,;402661,2678,;402662,2747,;404255,2820,;403416,3062,;403417,3327,;402816,3480,;403418,3600,;403419,3788,;402826,3923,;403421,4061,;403422,4140,;404171,4380,;403424,4645,;403425,4920,;403821,5054,;402854,5280,;404106,5500,;903148,5640,
M101	FT GEORGE 193 ST via 3 AV via AMSTERDAM	M1010017	124,05:16:00,18;124,05:16:00,16;124,05:16:00,14	403777,0,;401946,60,;401947,91,;401948,119,;403436,149,;402704,191,;402705,236,;405181,281,;402707,321,;450492,353,;402502,420,;402503,456,;402504,496,;402505,531,;402506,564,;402507,646,;402508,712,;402509,777,;402510,810,;402512,900,;401445,948,;401446,977,;401447,1051,;401448,1101,;402517,1166,;402518,1241,;402519,1300,;402520,1380,;402521,1440,;405103,1529,;405074,1627,;402526,1705,;405073,1790,;404853,1860,;405075,1938,;405076,2016,;402740,2097,;402741,2138,;405077,2209,;402744,2274,;402745,2322,;405185,2372,;402748,2458,;402749,2518,;803020,2580,
M101	LIMITED EAST VILLAGE 3 AV-6 ST via LEX	M1010381	124,06:11:00,18;124,06:07:00,16;124,06:07:00,14	400448,0,;404008,163,;402764,216,;405186,289,;402766,336,;402767,394,;402769,499,;405069,591,;402772,670,;402773,732,;402774,781,;405070,868,;404949,960,;402638,1063,;402639,1130,;402641,1233,;402642,1312,;402643,1367,;402644,1459,;402645,1522,;402646,1612,;402647,1669,;405078,1758,;401458,1881,;401459,1935,;402653,2040,;402723,2118,;402656,2199,;402657,2258,;402658,2374,;402659,2487,;402660,2615,;402661,2678,;402662,2747,;404255,2820,;403416,3062,;403417,3327,;402816,3480,;403418,3720,;403419,3992,;402826,4187,;403421,4386,;403422,4500,;404171,4740,;403424,5005,;403425,5280,;403821,5414,;402854,5640,;404106,5860,;903148,6000,
M101	EAST VILLAGE 3 AV-6 ST via LEX AV	M1010015	124,05:15:00,18;124,05:14:00,16;124,05:14:00,14	402816,0,;403749,44,;403418,120,;402819,142,;404947,172,;405066,209,;403419,245,;404321,288,;402826,335,;404854,367,;402829,406,;403421,427,;402831,459,;403422,480,;803158,534,;402835,563,;404171,600,;402838,642,;803163,695,;403424,718,;402842,770,;403425,840,;402845,866,;402846,899,;403821,951,;403822,1003,;402851,1045,;402852,1075,;405272,1103,;402854,1140,;403772,1223,;402856,1290,;404106,1360,;402858,1433,;903148,1500,
M101	FT GEORGE 193 ST via 3 AV via AMSTERDAM	M1010018	0,6,:	903147,0,;405155,23,;403526,55,;403913,104,;402670,149,;405061,196,;403855,240,;402673,287,;402674,333,;402634,353,;403427,391,;402677,462,;402678,492,;402679,540,;402680,585,;402681,646,;402682,689,;405488,765,;405480,846,;403545,927,;450051,981,;402687,1030,;402688,1080,;402689,1106,;403432,1157,;402691,1203,;402692,1238,;403433,1273,;402694,1324,;403434,1373,;402696,1424,;402697,1470,;403765,1502,;403777,1560,;401946,1620,;401947,1666,;401948,1708,;403436,1754,;402704,1816,;402705,1884,;405181,1952,;402707,2012,;450492,2060,;402502,2160,;402503,2223,;402504,2292,;402505,2355,;402506,2412,;402507,2556,;402508,2670,;402509,2784,;402510,2842,;402512,3000,;401445,3054,;401446,3087,;401447,3170,;401448,3227,;402517,3299,;402518,3383,;402519,3450,;402520,3540,;402521,3608,;405103,3708,;405074,3818,;402526,3905,;405073,4001,;404853,4080,;405075,4165,;405076,4249,;402740,4337,;402741,4381,;405077,4458,;402744,4529,;402745,4581,;405185,4635,;402748,4727,;402749,4793,;803020,4860,
M101	LTD FT GEORGE 193 ST via 3 AV via AMSTER	M1010012	124,10:05:00,18;124,10:05:00,16;124,10:05:00,14	903147,0,;405155,40,;403913,183,;403855,420,;403427,661,;402679,900,;402682,1115,;403545,1460,;402688,1680,;403432,1814,;403433,2019,;403434,2192,;403777,2520,;401946,2820,;403436,2998,;405181,3262,;402502,3540,;402503,3620,;402504,3710,;402505,3791,;402506,3864,;402507,4049,;402508,4196,;402509,4343,;402510,4417,;402512,4620,;401445,4680,;401446,4716,;401447,4809,;401448,4872,;402517,4952,;402518,5046,;402519,5120,;402520,5220,;402521,5295,;405103,5407,;405074,5529,;402526,5626,;405073,5733,;404853,5820,;405075,5918,;405076,6015,;402740,6117,;402741,6167,;405077,6256,;402744,6338,;402745,6398,;405185,6460,;402748,6567,;402749,6643,;803020,6720,
M101	3 AV-96 ST	M1010389	124,23:20:00,18;124,21:05:00,16;124,21:18:00,16;124,22:18:00,16;124,21:05:00,14;124,21:18:00,14;124,22:18:00,14	903147,0,;405155,35,;403526,82,;403913,157,;402670,224,;405061,294,;403855,360,;402673,435,;402674,509,;402634,541,;403427,601,;402677,715,;402678,763,;402679,840,;402680,895,;402681,970,;402682,1022,;405488,1115,;405480,1213,;403545,1313,;450051,1379,;402687,1439,;402688,1500,;402689,1539,;403432,1615,;402691,1684,;402692,1736,;403433,1790,;402694,1866,;403434,1939,;402696,2017,;402697,2085,;403765,2134,;403777,2220,
M101	FT GEORGE 193 ST via 3 AV via AMSTERDAM	M1010017	124,05:24:00,18;124,05:24:00,16;124,05:24:00,14	403777,0,;401946,60,;401947,91,;401948,119,;403436,149,;402704,191,;402705,236,;405181,281,;402707,321,;450492,353,;402502,420,;402503,465,;402504,514,;402505,559,;402506,600,;402507,703,;402508,785,;402509,866,;402510,907,;402512,1020,;401445,1068,;401446,1097,;401447,1171,;401448,1221,;402517,1286,;402518,1361,;402519,1420,;402520,1500,;402521,1560,;405103,1649,;405074,1747,;402526,1825,;405073,1910,;404853,1980,;405075,2058,;405076,2136,;402740,2217,;402741,2258,;405077,2329,;402744,2394,;402745,2442,;405185,2492,;402748,2578,;402749,2638,;803020,2700,
M101	LIMITED EAST VILLAGE 3 AV-6 ST via LEX	M1010381	124,06:23:00,18;124,06:17:00,16;124,06:17:00,14	400448,0,;404008,163,;402764,216,;405186,289,;402766,336,;402767,394,;402769,499,;405069,591,;402772,670,;402773,732,;402774,781,;405070,868,;404949,960,;402638,1063,;402639,1130,;402641,1233,;402642,1312,;402643,1367,;402644,1459,;402645,1522,;402646,1612,;402647,1669,;405078,1758,;401458,1881,;401459,1935,;402653,2040,;402723,2118,;402656,2199,;402657,2258,;402658,2374,;402659,2487,;402660,2615,;402661,2678,;402662,2747,;404255,2820,;403416,3107,;403417,3419,;402816,3600,;403418,3840,;403419,4112,;402826,4307,;403421,4506,;403422,4620,;404171,4860,;403424,5125,;403425,5400,;403821,5534,;402854,5760,;404106,5980,;903148,6120,
M101	EAST VILLAGE 3 AV-6 ST via LEX AV	M1010015	124,05:22:00,18;124,05:24:00,16;124,05:27:00,16;124,05:24:00,14;124,05:27:00,14	402816,0,;403749,44,;403418,120,;402819,142,;404947,172,;405066,209,;403419,245,;404321,288,;402826,335,;404854,367,;402829,406,;403421,427,;402831,459,;403422,480,;803158,561,;402835,605,;404171,660,;402838,723,;803163,803,;403424,836,;402842,915,;403425,1020,;402845,1051,;402846,1091,;403821,1154,;403822,1215,;402851,1265,;402852,1302,;405272,1335,;402854,1380,;403772,1463,;402856,1530,;404106,1600,;402858,1673,;903148,1740,
M101	FT GEORGE 193 ST via 3 AV via AMSTERDAM	M1010018	124,06:11:00,18;124,06:06:00,16;124,06:06:00,14	903147,0,;405155,23,;403526,55,;403913,104,;402670,149,;405061,196,;403855,240,;402673,287,;402674,333,;402634,353,;403427,391,;402677,462,;402678,492,;402679,540,;402680,585,;402681,646,;402682,689,;405488,765,;405480,846,;403545,927,;450051,981,;402687,1030,;402688,1080,;402689,1106,;403432,1157,;402691,1203,;402692,1238,;403433,1273,;402694,1324,;403434,1373,;402696,1424,;402697,1470,;403765,1502,;403777,1560,;401946,1680,;401947,1726,;401948,1768,;403436,1814,;402704,1876,;402705,1944,;405181,2012,;402707,2072,;450492,2120,;402502,2220,;402503,2283,;402504,2352,;402505,2415,;402506,2472,;402507,2616,;402508,2730,;402509,2844,;402510,2902,;402512,3060,;401445,3114,;401446,3147,;401447,3230,;401448,3287,;402517,3359,;402518,3443,;402519,3510,;402520,3600,;402521,3668,;405103,3768,;405074,3878,;402526,3965,;405073,4061,;404853,4140,;405075,4225,;405076,4309,;402740,4397,;402741,4441,;405077,4518,;402744,4589,;402745,4641,;405185,4695,;402748,4787,;402749,4853,;803020,4920,
M101	LTD FT GEORGE 193 ST via 3 AV via AMSTER	M1010012	124,10:25:00,18;124,10:25:00,16;124,10:25:00,14	903147,0,;405155,40,;403913,183,;403855,420,;403427,722,;402679,1020,;402682,1252,;403545,1623,;402688,1860,;403432,1994,;403433,2199,;403434,2372,;403777,2700,;401946,3000,;403436,3178,;405181,3442,;402502,3720,;402503,3800,;402504,3890,;402505,3971,;402506,4044,;402507,4229,;402508,4376,;402509,4523,;402510,4597,;402512,4800,;401445,4860,;401446,4896,;401447,4989,;401448,5052,;402517,5132,;402518,5226,;402519,5300,;402520,5400,;402521,5475,;405103,5587,;405074,5709,;402526,5806,;405073,5913,;404853,6000,;405075,6098,;405076,6195,;402740,6297,;402741,6347,;405077,6436,;402744,6518,;402745,6578,;405185,6640,;402748,6747,;402749,6823,;803020,6900,
M101	EAST VILLAGE 3 AV-6 ST via LEX AV	M1010014	124,05:42:00,18;124,05:34:00,16;124,05:44:00,16;124,05:34:00,14;124,05:44:00,14	404255,0,;402805,62,;405057,128,;403416,198,;402809,232,;402811,323,;403417,415,;401973,461,;401974,502,;402816,540,;403749,584,;403418,660,;402819,697,;404947,747,;405066,808,;403419,869,;404321,940,;402826,1019,;404854,1072,;402829,1136,;403421,1172,;402831,1225,;403422,1260,;803158,1341,;402835,1385,;404171,1440,;402838,1503,;803163,1583,;403424,1616,;402842,1695,;403425,1800,;402845,1831,;402846,1871,;403821,1934,;403822,1995,;402851,2045,;402852,2082,;405272,2115,;402854,2160,;403772,2243,;402856,2310,;404106,2380,;402858,2453,;903148,2520,
M101	FT GEORGE 193 ST via 3 AV via AMSTERDAM	M1010018	124,06:43:00,18;124,06:41:00,16;124,06:48:00,16;124,06:41:00,14;124,06:48:00,14	903147,0,;405155,35,;403526,82,;403913,157,;402670,224,;405061,294,;403855,360,;402673,435,;402674,509,;402634,541,;403427,601,;402677,715,;402678,763,;402679,840,;402680,895,;402681,970,;402682,1022,;405488,1115,;405480,1213,;403545,1313,;450051,1379,;402687,1439,;402688,1500,;402689,1546,;403432,1634,;402691,1714,;402692,1776,;403433,1839,;402694,1927,;403434,2012,;402696,2103,;402697,2183,;403765,2239,;403777,2340,;401946,2460,;401947,2506,;401948,2548,;403436,2594,;402704,2656,;402705,2724,;405181,2792,;402707,2852,;450492,2900,;402502,3000,;402503,3076,;402504,3160,;402505,3237,;402506,3306,;402507,3480,;402508,3620,;402509,3758,;402510,3828,;402512,4020,;401445,4083,;401446,4121,;401447,4218,;401448,4284,;402517,4369,;402518,4467,;402519,4545,;402520,4650,;402521,4729,;405103,4846,;405074,4975,;402526,5076,;405073,5188,;404853,5280,;405075,5372,;405076,5462,;402740,5557,;402741,5604,;405077,5687,;402744,5764,;402745,5819,;405185,5878,;402748,5977,;402749,6048,;803020,6120,
M101	FT GEORGE 193 ST via 3 AV via AMSTERDAM	M1010017	124,05:32:00,18;124,05:49:00,18;124,05:32:00,16;124,05:51:00,16;124,05:32:00,14;124,05:51:00,14	403777,0,;401946,60,;401947,101,;401948,138,;403436,179,;402704,235,;402705,295,;405181,355,;402707,408,;450492,451,;402502,540,;402503,585,;402504,634,;402505,679,;402506,720,;402507,823,;402508,905,;402509,986,;402510,1027,;402512,1140,;401445,1188,;401446,1217,;401447,1291,;401448,1341,;402517,1406,;402518,1481,;402519,1540,;402520,1620,;402521,1680,;405103,1769,;405074,1867,;402526,1945,;405073,2030,;404853,2100,;405075,2178,;405076,2256,;402740,2337,;402741,2378,;405077,2449,;402744,2514,;402745,2562,;405185,2612,;402748,2698,;402749,2758,;803020,2820,
M101	LIMITED EAST VILLAGE 3 AV-6 ST via LEX	M1010381	124,06:35:00,18;124,06:26:00,16;124,06:35:00,16;124,06:26:00,14;124,06:35:00,14	400448,0,;404008,163,;402764,216,;405186,289,;402766,336,;402767,394,;402769,499,;405069,591,;402772,670,;402773,732,;402774,781,;405070,868,;404949,960,;402638,1063,;402639,1130,;402641,1233,;402642,1312,;402643,1367,;402644,1459,;402645,1522,;402646,1612,;402647,1669,;405078,1758,;401458,1881,;401459,1935,;402653,2040,;402723,2129,;402656,2224,;402657,2292,;402658,2425,;402659,2556,;402660,2703,;402661,2776,;402662,2856,;404255,2940,;403416,3227,;403417,3539,;402816,3720,;403418,3960,;403419,4232,;402826,4427,;403421,4626,;403422,4740,;404171,4980,;403424,5245,;403425,5520,;403821,5654,;402854,5880,;404106,6100,;903148,6240,
M101	FT GEORGE 193 ST via 3 AV via AMSTERDAM	M1010018	124,21:55:00,18;124,22:25:00,18;124,22:40:00,18;124,21:10:00,18;124,21:40:00,18;124,22:10:00,18;124,21:25:00,18;124,20:40:00,16;124,21:10:00,16;124,21:25:00,16;124,21:40:00,16;124,21:55:00,16;124,22:10:00,16;124,22:25:00,16;124,22:40:00,16;124,20:40:00,14;124,21:10:00,14;124,21:25:00,14;124,21:40:00,14;124,21:55:00,14;124,22:10:00,14;124,22:25:00,14;124,22:40:00,14	903147,0,;405155,35,;403526,82,;403913,157,;402670,224,;405061,294,;403855,360,;402673,435,;402674,509,;402634,541,;403427,601,;402677,715,;402678,763,;402679,840,;402680,895,;402681,970,;402682,1022,;405488,1115,;405480,1213,;403545,1313,;450051,1379,;402687,1439,;402688,1500,;402689,1539,;403432,1615,;402691,1684,;402692,1736,;403433,1790,;402694,1866,;403434,1939,;402696,2017,;402697,2085,;403765,2134,;403777,2220,;401946,2340,;401947,2386,;401948,2428,;403436,2474,;402704,2536,;402705,2604,;405181,2672,;402707,2732,;450492,2780,;402502,2880,;402503,2938,;402504,3003,;402505,3061,;402506,3114,;402507,3247,;402508,3354,;402509,3460,;402510,3513,;402512,3660,;401445,3711,;401446,3742,;401447,3820,;401448,3874,;402517,3942,;402518,4022,;402519,4085,;402520,4170,;402521,4234,;405103,4329,;405074,4433,;402526,4515,;405073,4606,;404853,4680,;405075,4765,;405076,4849,;402740,4937,;402741,4981,;405077,5058,;402744,5129,;402745,5181,;405185,5235,;402748,5327,;402749,5393,;803020,5460,
M101	LEX AV-96 ST	M1010384	124,23:42:00,18;124,23:54:00,18;124,23:44:00,16;124,23:58:00,16;124,23:44:00,14;124,23:58:00,14	400448,0,;404008,142,;402764,189,;405186,253,;402766,294,;402767,345,;402769,437,;405069,517,;402772,586,;402773,640,;402774,684,;405070,759,;404949,840,;402638,926,;402639,982,;402641,1067,;402642,1134,;402643,1179,;402644,1256,;402645,1308,;402646,1383,;402647,1431,;405078,1505,;401458,1608,;401459,1653,;402653,1740,;402723,1794,;402656,1850,;402657,1891,;402658,1971,;402659,2050,;402660,2138,;402661,2181,;402662,2229,;404255,2280,;402805,2328,;405057,2379,;403416,2434,;402809,2461,;402811,2531,;403417,2603,;401973,2638,;401974,2671,;402816,2700,;403749,2744,;403418,2820,
M101	EAST VILLAGE 3 AV-6 ST via LEX AV	M1010015	124,05:29:00,18;124,05:36:00,18;124,06:09:00,18;124,06:23:00,18;124,05:30:00,16;124,05:48:00,16;124,05:58:00,16;124,06:05:00,16;124,06:10:00,16;124,05:30:00,14;124,05:48:00,14;124,05:58:00,14;124,06:05:00,14;124,06:10:00,14	402816,0,;403749,44,;403418,120,;402819,157,;404947,207,;405066,268,;403419,329,;404321,400,;402826,479,;404854,532,;402829,596,;403421,632,;402831,685,;403422,720,;803158,801,;402835,845,;404171,900,;402838,963,;803163,1043,;403424,1076,;402842,1155,;403425,1260,;402845,1291,;402846,1331,;403821,1394,;403822,1455,;402851,1505,;402852,1542,;405272,1575,;402854,1620,;403772,1703,;402856,1770,;404106,1840,;402858,1913,;903148,1980,
M101	FT GEORGE 193 ST via 3 AV via AMSTERDAM	M1010018	124,06:19:00,18;124,06:20:00,16;124,06:20:00,14	903147,0,;405155,23,;403526,55,;403913,104,;402670,149,;405061,196,;403855,240,;402673,287,;402674,333,;402634,353,;403427,391,;402677,462,;402678,492,;402679,540,;402680,585,;402681,646,;402682,689,;405488,765,;405480,846,;403545,927,;450051,981,;402687,1030,;402688,1080,;402689,1126,;403432,1214,;402691,1294,;402692,1356,;403433,1419,;402694,1507,;403434,1592,;402696,1683,;402697,1763,;403765,1819,;403777,1920,;401946,2040,;401947,2086,;401948,2128,;403436,2174,;402704,2236,;402705,2304,;405181,2372,;402707,2432,;450492,2480,;402502,2580,;402503,2643,;402504,2712,;402505,2775,;402506,2832,;402507,2976,;402508,3090,;402509,3204,;402510,3262,;402512,3420,;401445,3474,;401446,3507,;401447,3590,;401448,3647,;402517,3719,;402518,3803,;402519,3870,;402520,3960,;402521,4028,;405103,4128,;405074,4238,;402526,4325,;405073,4421,;404853,4500,;405075,4592,;405076,4682,;402740,4777,;402741,4824,;405077,4907,;402744,4984,;402745,5039,;405185,5098,;402748,5197,;402749,5268,;803020,5340,
M101	FT GEORGE 193 ST via 3 AV via AMSTERDAM	M1010018	124,23:30:00,18;124,23:30:00,16;124,23:30:00,14	903147,0,;405155,35,;403526,82,;403913,157,;402670,224,;405061,294,;403855,360,;402673,435,;402674,509,;402634,541,;403427,601,;402677,715,;402678,763,;402679,840,;402680,895,;402681,970,;402682,1022,;405488,1115,;405480,1213,;403545,1313,;450051,1379,;402687,1439,;402688,1500,;402689,1539,;403432,1615,;402691,1684,;402692,1736,;403433,1790,;402694,1866,;403434,1939,;402696,2017,;402697,2085,;403765,2134,;403777,2220,;401946,2340,;401947,2371,;401948,2399,;403436,2429,;402704,2471,;402705,2516,;405181,2561,;402707,2601,;450492,2633,;402502,2700,;402503,2740,;402504,2785,;402505,2825,;402506,2862,;402507,2954,;402508,3028,;402509,3101,;402510,3138,;402512,3240,;401445,3282,;401446,3307,;401447,3372,;401448,3416,;402517,3472,;402518,3538,;402519,3590,;402520,3660,;402521,3713,;405103,3791,;405074,3876,;402526,3944,;405073,4019,;404853,4080,;405075,4145,;405076,4210,;402740,4278,;402741,4311,;405077,4371,;402744,4425,;402745,4465,;405185,4507,;402748,4578,;402749,4629,;803020,4680,
M101	FT GEORGE 193 ST via 3 AV via AMSTERDAM	M1010018	124,06:27:00,18;124,06:27:00,16;124,06:27:00,14	903147,0,;405155,23,;403526,55,;403913,104,;402670,149,;405061,196,;403855,240,;402673,315,;402674,389,;402634,421,;403427,481,;402677,595,;402678,643,;402679,720,;402680,775,;402681,850,;402682,902,;405488,995,;405480,1093,;403545,1193,;450051,1259,;402687,1319,;402688,1380,;402689,1426,;403432,1514,;402691,1594,;402692,1656,;403433,1719,;402694,1807,;403434,1892,;402696,1983,;402697,2063,;403765,2119,;403777,2220,;401946,2340,;401947,2386,;401948,2428,;403436,2474,;402704,2536,;402705,2604,;405181,2672,;402707,2732,;450492,2780,;402502,2880,;402503,2943,;402504,3012,;402505,3075,;402506,3132,;402507,3276,;402508,3390,;402509,3504,;402510,3562,;402512,3720,;401445,3774,;401446,3807,;401447,3890,;401448,3947,;402517,4019,;402518,4103,;402519,4170,;402520,4260,;402521,4328,;405103,4428,;405074,4538,;402526,4625,;405073,4721,;404853,4800,;405075,4892,;405076,4982,;402740,5077,;402741,5124,;405077,5207,;402744,5284,;402745,5339,;405185,5398,;402748,5497,;402749,5568,;803020,5640,
M101	3 AV-96 ST	M1010389	124,23:40:00,18;124,23:40:00,16;124,23:40:00,14	903147,0,;405155,35,;403526,82,;403913,157,;402670,224,;405061,294,;403855,360,;402673,435,;402674,509,;402634,541,;403427,601,;402677,715,;402678,763,;402679,840,;402680,895,;402681,970,;402682,1022,;405488,1115,;405480,1213,;403545,1313,;450051,1379,;402687,1439,;402688,1500,;402689,1523,;403432,1567,;402691,1607,;402692,1638,;403433,1669,;402694,1714,;403434,1756,;402696,1801,;402697,1841,;403765,1870,;403777,1920,
M101	LIMITED EAST VILLAGE 3 AV-6 ST via LEX	M1010381	124,06:47:00,18;124,06:44:00,16;124,06:44:00,14	400448,0,;404008,163,;402764,216,;405186,289,;402766,336,;402767,394,;402769,499,;405069,591,;402772,670,;402773,732,;402774,781,;405070,868,;404949,960,;402638,1075,;402639,1149,;402641,1263,;402642,1352,;402643,1412,;402644,1515,;402645,1584,;402646,1684,;402647,1748,;405078,1847,;401458,1983,;401459,2043,;402653,2160,;402723,2249,;402656,2344,;402657,2412,;402658,2545,;402659,2676,;402660,2823,;402661,2896,;402662,2976,;404255,3060,;403416,3347,;403417,3659,;402816,3840,;403418,4080,;403419,4352,;402826,4547,;403421,4746,;403422,4860,;404171,5100,;403424,5365,;403425,5640,;403821,5774,;402854,6000,;404106,6220,;903148,6360,
M101	LIMITED EAST VILLAGE 3 AV-6 ST via LEX	M1010381	124,20:27:00,18;124,20:12:00,18;124,20:06:00,16;124,20:18:00,16;124,20:06:00,14;124,20:18:00,14	400448,0,;404008,153,;402764,203,;405186,271,;402766,315,;402767,370,;402769,468,;405069,554,;402772,628,;402773,686,;402774,732,;405070,814,;404949,900,;402638,1003,;402639,1070,;402641,1173,;402642,1252,;402643,1307,;402644,1399,;402645,1462,;402646,1552,;402647,1609,;405078,1698,;401458,1821,;401459,1875,;402653,1980,;402723,2052,;402656,2127,;402657,2182,;402658,2288,;402659,2393,;402660,2510,;402661,2569,;402662,2633,;404255,2700,;403416,2876,;403417,3069,;402816,3180,;403418,3360,;403419,3590,;402826,3755,;403421,3924,;403422,4020,;404171,4260,;403424,4466,;403425,4680,;403821,4836,;402854,5100,;404106,5357,;903148,5520,
M101	LIMITED EAST VILLAGE 3 AV-6 ST via LEX	M1010381	0,6,:	400448,0,;404008,163,;402764,216,;405186,289,;402766,336,;402767,394,;402769,499,;405069,591,;402772,670,;402773,732,;402774,781,;405070,868,;404949,960,;402638,1075,;402639,1149,;402641,1263,;402642,1352,;402643,1412,;402644,1515,;402645,1584,;402646,1684,;402647,1748,;405078,1847,;401458,1983,;401459,2043,;402653,2160,;402723,2249,;402656,2344,;402657,2412,;402658,2545,;402659,2676,;402660,2823,;402661,2896,;402662,2976,;404255,3060,;403416,3347,;403417,3659,;402816,3840,;403418,4080,;403419,4352,;402826,4547,;403421,4746,;403422,4860,;404171,5100,;403424,5365,;403425,5640,;403821,5818,;402854,6120,;404106,6377,;903148,6540,
M101	FT GEORGE 193 ST via 3 AV via AMSTERDAM	M1010018	124,06:51:00,18;124,06:54:00,16;124,06:54:00,14	903147,0,;405155,35,;403526,82,;403913,157,;402670,224,;405061,294,;403855,360,;402673,435,;402674,509,;402634,541,;403427,601,;402677,715,;402678,763,;402679,840,;402680,895,;402681,970,;402682,1022,;405488,1115,;405480,1213,;403545,1313,;450051,1379,;402687,1439,;402688,1500,;402689,1546,;403432,1634,;402691,1714,;402692,1776,;403433,1839,;402694,1927,;403434,2012,;402696,2103,;402697,2183,;403765,2239,;403777,2340,;401946,2520,;401947,2581,;401948,2638,;403436,2698,;402704,2782,;402705,2872,;405181,2962,;402707,3042,;450492,3107,;402502,3240,;402503,3316,;402504,3400,;402505,3477,;402506,3546,;402507,3720,;402508,3860,;402509,3998,;402510,4068,;402512,4260,;401445,4323,;401446,4361,;401447,4458,;401448,4524,;402517,4609,;402518,4707,;402519,4785,;402520,4890,;402521,4969,;405103,5086,;405074,5215,;402526,5316,;405073,5428,;404853,5520,;405075,5612,;405076,5702,;402740,5797,;402741,5844,;405077,5927,;402744,6004,;402745,6059,;405185,6118,;402748,6217,;402749,6288,;803020,6360,
