#routeId	sign	shape	departs	stops
SIM1C	MIDTOWN via CHURCH ST via 6 AV	SIM1C0105	124,08:35:00,;124,08:38:00,11;124,08:38:00,10	202097,0,;200462,88,;200466,200,;200470,313,;200474,442,;200476,512,;203399,616,;201003,720,;201005,783,;201008,878,;201010,946,;201012,1040,;201014,1088,;201016,1166,;250054,1260,;201020,1307,;805168,1418,;201630,1620,;201031,1748,;201034,1864,;201036,1926,;201038,2011,;203700,2121,;203701,2220,;203342,2326,;201052,2432,;203344,2580,;901114,3131,;404887,3960,;400070,4069,;450402,4200,;404891,4320,;405024,4380,;404883,4558,;404132,4830,;400723,5104,;400726,5348,;400929,5580,;400933,6052,;903037,6360,;403132,6776,;404992,7128,;903036,7260,
SIM1C	ELTNGVLLE TRANS CTR  via HYLAN via RICH	SIM1C0101	124,20:10:00,;124,20:50:00,;124,20:30:00,;124,20:14:00,11;124,20:24:00,11;124,20:34:00,11;124,20:04:00,11;124,20:44:00,11;124,20:54:00,11;124,20:14:00,10;124,20:24:00,10;124,20:34:00,10;124,20:04:00,10;124,20:44:00,10;124,20:54:00,10	404923,0,;403621,173,;450063,299,;404873,448,;404228,600,;404206,793,;404942,1020,;400145,1107,;404993,1276,;404184,1441,;403311,1598,;405277,1721,;404208,1920,;404238,2075,;403971,2178,;404189,2267,;404190,2340,;905150,2372,;901109,2990,;203345,3420,;203694,3498,;203728,3605,;200700,3683,;203695,3761,;201106,3844,;201108,3898,;201110,3943,;201113,4025,;201117,4119,;203696,4234,;201124,4296,;201126,4355,;201128,4423,;201130,4493,;201132,4539,;201133,4623,;201136,4688,;201139,4775,;201141,4833,;200368,4918,;200371,4987,;202855,5074,;200377,5177,;200381,5283,;200384,5381,;905046,5460,
SIM1C	ELTNGVLLE TRANS CTR  via HYLAN via RICH	SIM1C0101	1,8,:	404923,0,;403621,259,;450063,448,;404873,672,;404228,900,;404206,1093,;404942,1320,;400145,1431,;404993,1644,;404184,1853,;403311,2052,;405277,2208,;404208,2460,;404238,2615,;403971,2718,;404189,2807,;404190,2880,;905150,2916,;901109,3602,;203345,4080,;203694,4160,;203728,4271,;200700,4350,;203695,4431,;201106,4516,;201108,4572,;201110,4618,;201113,4703,;201117,4799,;203696,4918,;201124,4982,;201126,5043,;201128,5112,;201130,5185,;201132,5232,;201133,5319,;201136,5386,;201139,5474,;201141,5534,;200368,5622,;200371,5693,;202855,5783,;200377,5889,;200381,5998,;200384,6098,;905046,6180,
SIM1C	ELTNGVLLE TRANS CTR  via HYLAN via RICH	SIM1C0101	124,08:00:00,;124,08:00:00,5;124,08:00:00,4	404923,0,;403621,242,;450063,418,;404873,628,;404228,840,;404206,1005,;404942,1200,;400145,1299,;404993,1490,;404184,1677,;403311,1855,;405277,1994,;404208,2220,;404238,2375,;403971,2478,;404189,2567,;404190,2640,;905150,2672,;901109,3290,;203345,3720,;203694,3802,;203728,3916,;200700,3998,;203695,4081,;201106,4169,;201108,4226,;201110,4274,;201113,4361,;201117,4460,;203696,4582,;201124,4648,;201126,4710,;201128,4781,;201130,4856,;201132,4905,;201133,4994,;201136,5063,;201139,5154,;201141,5216,;200368,5306,;200371,5379,;202855,5472,;200377,5580,;200381,5693,;200384,5796,;905046,5880,
SIM1C	MIDTOWN via CHURCH ST via 6 AV	SIM1C0105	124,08:50:00,;124,08:54:00,11;124,08:54:00,10	202097,0,;200462,88,;200466,200,;200470,313,;200474,442,;200476,512,;203399,616,;201003,720,;201005,776,;201008,861,;201010,921,;201012,1005,;201014,1047,;201016,1116,;250054,1200,;201020,1239,;805168,1332,;201630,1500,;201031,1628,;201034,1744,;201036,1806,;201038,1891,;203700,2001,;203701,2100,;203342,2206,;201052,2312,;203344,2460,;901114,3011,;404887,3840,;400070,3949,;450402,4080,;404891,4200,;405024,4260,;404883,4411,;404132,4643,;400723,4876,;400726,5083,;400929,5280,;400933,5752,;903037,6060,;403132,6476,;404992,6828,;903036,6960,
SIM1C	MIDTOWN via CHURCH ST via 6 AV	SIM1C0105	124,03:30:00,;124,03:30:00,11;124,03:30:00,10	202097,0,;200462,66,;200466,150,;200470,235,;200474,331,;200476,384,;203399,462,;201003,540,;201005,589,;201008,663,;201010,716,;201012,789,;201014,827,;201016,887,;250054,960,;201020,999,;805168,1092,;201630,1260,;201031,1375,;201034,1480,;201036,1535,;201038,1612,;203700,1711,;203701,1800,;203342,1906,;201052,2012,;203344,2160,;901114,2567,;404887,3180,;400070,3243,;450402,3317,;404891,3386,;405024,3420,;404883,3465,;404132,3533,;400723,3601,;400726,3662,;400929,3720,;400933,3865,;903037,3960,;403132,4154,;404992,4319,;903036,4380,
SIM1C	MIDTOWN via CHURCH ST via 6 AV	SIM1C0105	0,9,:	202097,0,;200462,88,;200466,200,;200470,313,;200474,442,;200476,512,;203399,616,;201003,720,;201005,776,;201008,861,;201010,921,;201012,1005,;201014,1047,;201016,1116,;250054,1200,;201020,1239,;805168,1332,;201630,1500,;201031,1628,;201034,1744,;201036,1806,;201038,1891,;203700,2001,;203701,2100,;203342,2206,;201052,2312,;203344,2460,;901114,3131,;404887,4140,;400070,4281,;450402,4449,;404891,4603,;405024,4680,;404883,4831,;404132,5063,;400723,5296,;400726,5503,;400929,5700,;400933,6172,;903037,6480,;403132,6896,;404992,7248,;903036,7380,
SIM1C	MIDTOWN via CHURCH ST via 6 AV	SIM1C0105	124,09:40:00,;124,10:20:00,;124,11:00:00,;124,10:40:00,;124,11:30:00,;124,12:00:00,;124,10:00:00,;124,09:26:00,11;124,09:55:00,11;124,10:20:00,11;124,10:50:00,11;124,10:35:00,11;124,11:05:00,11;124,11:35:00,11;124,12:05:00,11;124,11:20:00,11;124,11:50:00,11;124,09:45:00,11;124,09:35:00,11;124,10:07:00,11;124,09:26:00,10;124,09:55:00,10;124,10:20:00,10;124,10:50:00,10;124,10:35:00,10;124,11:05:00,10;124,11:35:00,10;124,12:05:00,10;124,11:20:00,10;124,11:50:00,10;124,09:45:00,10;124,09:35:00,10;124,10:07:00,10	202097,0,;200462,88,;200466,200,;200470,313,;200474,442,;200476,512,;203399,616,;201003,720,;201005,776,;201008,861,;201010,921,;201012,1005,;201014,1047,;201016,1116,;250054,1200,;201020,1239,;805168,1332,;201630,1500,;201031,1628,;201034,1744,;201036,1806,;201038,1891,;203700,2001,;203701,2100,;203342,2189,;201052,2277,;203344,2400,;901114,3071,;404887,4080,;400070,4221,;450402,4389,;404891,4543,;405024,4620,;404883,4771,;404132,5003,;400723,5236,;400726,5443,;400929,5640,;400933,6112,;903037,6420,;403132,6836,;404992,7188,;903036,7320,
SIM1C	MIDTOWN via CHURCH ST via 6 AV	SIM1C0105	124,14:00:00,;124,14:30:00,;124,14:05:00,11;124,14:35:00,11;124,14:20:00,11;124,14:05:00,10;124,14:35:00,10;124,14:20:00,10	202097,0,;200462,80,;200466,184,;200470,287,;200474,405,;200476,470,;203399,565,;201003,660,;201005,716,;201008,801,;201010,861,;201012,945,;201014,987,;201016,1056,;250054,1140,;201020,1179,;805168,1272,;201630,1440,;201031,1593,;201034,1733,;201036,1807,;201038,1910,;203700,2042,;203701,2160,;203342,2249,;201052,2337,;203344,2460,;901114,3179,;404887,4260,;400070,4385,;450402,4534,;404891,4671,;405024,4740,;404883,4891,;404132,5123,;400723,5356,;400726,5563,;400929,5760,;400933,6123,;903037,6360,;403132,6748,;404992,7077,;903036,7200,
SIM1C	MIDTOWN via CHURCH ST via 6 AV	SIM1C0105	124,16:30:00,;124,16:30:00,11;124,16:30:00,10	202097,0,;200462,80,;200466,184,;200470,287,;200474,405,;200476,470,;203399,565,;201003,660,;201005,716,;201008,801,;201010,861,;201012,945,;201014,987,;201016,1056,;250054,1140,;201020,1179,;805168,1272,;201630,1440,;201031,1593,;201034,1733,;201036,1807,;201038,1910,;203700,2042,;203701,2160,;203342,2249,;201052,2337,;203344,2460,;901114,3251,;404887,4440,;400070,4565,;450402,4714,;404891,4851,;405024,4920,;404883,5054,;404132,5258,;400723,5463,;400726,5646,;400929,5820,;400933,6183,;903037,6420,;403132,6753,;404992,7035,;903036,7140,
SIM1C	MIDTOWN via CHURCH ST via 6 AV	SIM1C0105	124,17:00:00,;124,17:00:00,11;124,17:00:00,10	202097,0,;200462,80,;200466,184,;200470,287,;200474,405,;200476,470,;203399,565,;201003,660,;201005,716,;201008,801,;201010,861,;201012,945,;201014,987,;201016,1056,;250054,1140,;201020,1179,;805168,1272,;201630,1440,;201031,1593,;201034,1733,;201036,1807,;201038,1910,;203700,2042,;203701,2160,;203342,2249,;201052,2337,;203344,2460,;901114,3251,;404887,4440,;400070,4549,;450402,4680,;404891,4800,;405024,4860,;404883,4985,;404132,5175,;400723,5367,;400726,5538,;400929,5700,;400933,6063,;903037,6300,;403132,6633,;404992,6915,;903036,7020,
SIM1C	MIDTOWN via CHURCH ST via 6 AV	SIM1C0105	124,21:00:00,;124,21:00:00,11;124,21:00:00,10	202097,0,;200462,80,;200466,184,;200470,287,;200474,405,;200476,470,;203399,565,;201003,660,;201005,709,;201008,783,;201010,836,;201012,909,;201014,947,;201016,1007,;250054,1080,;201020,1119,;805168,1212,;201630,1380,;201031,1521,;201034,1649,;201036,1717,;201038,1810,;203700,1932,;203701,2040,;203342,2129,;201052,2217,;203344,2340,;901114,2939,;404887,3840,;400070,3934,;450402,4046,;404891,4149,;405024,4200,;404883,4253,;404132,4335,;400723,4417,;400726,4490,;400929,4560,;400933,4742,;903037,4860,;403132,5027,;404992,5167,;903036,5220,
SIM1C	MIDTOWN via CHURCH ST via 6 AV	SIM1C0105	124,22:00:00,;124,23:00:00,;124,22:00:00,11;124,23:00:00,11;124,22:00:00,10;124,23:00:00,10	202097,0,;200462,66,;200466,150,;200470,235,;200474,331,;200476,384,;203399,462,;201003,540,;201005,575,;201008,628,;201010,665,;201012,718,;201014,745,;201016,788,;250054,840,;201020,879,;805168,972,;201630,1140,;201031,1230,;201034,1311,;201036,1354,;201038,1414,;203700,1491,;203701,1560,;203342,1631,;201052,1702,;203344,1800,;901114,2160,;404887,2700,;400070,2794,;450402,2906,;404891,3009,;405024,3060,;404883,3113,;404132,3195,;400723,3277,;400726,3350,;400929,3420,;400933,3602,;903037,3720,;403132,3887,;404992,4027,;903036,4080,
SIM1C	ELTNGVLLE TRANS CTR  via HYLAN via RICH	SIM1C0101	124,07:30:00,;124,07:30:00,11;124,07:30:00,10	404923,0,;403621,138,;450063,239,;404873,359,;404228,480,;404206,618,;404942,780,;400145,862,;404993,1019,;404184,1173,;403311,1320,;405277,1434,;404208,1620,;404238,1731,;403971,1804,;404189,1868,;404190,1920,;905150,1952,;901109,2570,;203345,3000,;203694,3082,;203728,3196,;200700,3278,;203695,3361,;201106,3449,;201108,3506,;201110,3554,;201113,3641,;201117,3740,;203696,3862,;201124,3928,;201126,3990,;201128,4061,;201130,4136,;201132,4185,;201133,4274,;201136,4343,;201139,4434,;201141,4496,;200368,4586,;200371,4659,;202855,4752,;200377,4860,;200381,4973,;200384,5076,;905046,5160,
SIM1C	ELTNGVLLE TRANS CTR  via HYLAN via RICH	SIM1C0101	124,08:30:00,;124,08:30:00,5;124,08:30:00,4	404923,0,;403621,242,;450063,418,;404873,628,;404228,840,;404206,1005,;404942,1200,;400145,1299,;404993,1490,;404184,1677,;403311,1855,;405277,1994,;404208,2220,;404238,2375,;403971,2478,;404189,2567,;404190,2640,;905150,2676,;901109,3362,;203345,3840,;203694,3922,;203728,4036,;200700,4118,;203695,4201,;201106,4289,;201108,4346,;201110,4394,;201113,4481,;201117,4580,;203696,4702,;201124,4768,;201126,4830,;201128,4901,;201130,4976,;201132,5025,;201133,5114,;201136,5183,;201139,5274,;201141,5336,;200368,5426,;200371,5499,;202855,5592,;200377,5700,;200381,5813,;200384,5916,;905046,6000,
SIM1C	ELTNGVLLE TRANS CTR  via HYLAN via RICH	SIM1C0101	124,10:30:00,;124,11:00:00,;124,11:30:00,;124,10:00:00,;124,10:20:00,11;124,11:00:00,11;124,11:20:00,11;124,11:40:00,11;124,10:40:00,11;124,10:00:00,11;124,10:20:00,10;124,11:00:00,10;124,11:20:00,10;124,11:40:00,10;124,10:40:00,10;124,10:00:00,10	404923,0,;403621,259,;450063,448,;404873,672,;404228,900,;404206,1148,;404942,1440,;400145,1568,;404993,1815,;404184,2057,;403311,2288,;405277,2468,;404208,2760,;404238,2959,;403971,3091,;404189,3206,;404190,3300,;905150,3336,;901109,4022,;203345,4500,;203694,4573,;203728,4675,;200700,4747,;203695,4821,;201106,4899,;201108,4950,;201110,4992,;201113,5070,;201117,5158,;203696,5266,;201124,5325,;201126,5380,;201128,5444,;201130,5510,;201132,5553,;201133,5632,;201136,5694,;201139,5775,;201141,5830,;200368,5910,;200371,5975,;202855,6057,;200377,6154,;200381,6254,;200384,6345,;905046,6420,
SIM1C	ELTNGVLLE TRANS CTR  via HYLAN via RICH	SIM1C0101	124,12:00:00,;124,12:00:00,11;124,12:00:00,10	404923,0,;403621,259,;450063,448,;404873,672,;404228,900,;404206,1148,;404942,1440,;400145,1568,;404993,1815,;404184,2057,;403311,2288,;405277,2468,;404208,2760,;404238,2959,;403971,3091,;404189,3206,;404190,3300,;905150,3336,;901109,4022,;203345,4500,;203694,4587,;203728,4707,;200700,4793,;203695,4882,;201106,4973,;201108,5035,;201110,5084,;201113,5176,;201117,5281,;203696,5410,;201124,5479,;201126,5545,;201128,5620,;201130,5700,;201132,5751,;201133,5845,;201136,5917,;201139,6014,;201141,6079,;200368,6174,;200371,6251,;202855,6349,;200377,6464,;200381,6582,;200384,6691,;905046,6780,
SIM1C	ELTNGVLLE TRANS CTR  via HYLAN via RICH	SIM1C0101	124,13:20:00,;124,13:40:00,;124,13:00:00,;124,12:40:00,;124,14:00:00,;124,12:45:00,11;124,13:24:00,11;124,13:48:00,11;124,14:00:00,11;124,13:00:00,11;124,13:36:00,11;124,13:12:00,11;124,12:45:00,10;124,13:24:00,10;124,13:48:00,10;124,14:00:00,10;124,13:00:00,10;124,13:36:00,10;124,13:12:00,10	404923,0,;403621,259,;450063,448,;404873,672,;404228,900,;404206,1148,;404942,1440,;400145,1574,;404993,1832,;404184,2085,;403311,2327,;405277,2515,;404208,2820,;404238,2997,;403971,3114,;404189,3217,;404190,3300,;905150,3334,;901109,3986,;203345,4440,;203694,4527,;203728,4647,;200700,4733,;203695,4822,;201106,4913,;201108,4975,;201110,5024,;201113,5116,;201117,5221,;203696,5350,;201124,5419,;201126,5485,;201128,5560,;201130,5640,;201132,5691,;201133,5785,;201136,5857,;201139,5954,;201141,6019,;200368,6114,;200371,6191,;202855,6289,;200377,6404,;200381,6522,;200384,6631,;905046,6720,
SIM1C	ELTNGVLLE TRANS CTR  via HYLAN via RICH	SIM1C0101	124,19:50:00,;124,19:44:00,11;124,19:54:00,11;124,19:44:00,10;124,19:54:00,10	404923,0,;403621,208,;450063,359,;404873,538,;404228,720,;404206,913,;404942,1140,;400145,1227,;404993,1396,;404184,1561,;403311,1718,;405277,1841,;404208,2040,;404238,2195,;403971,2298,;404189,2387,;404190,2460,;905150,2492,;901109,3110,;203345,3540,;203694,3618,;203728,3725,;200700,3803,;203695,3881,;201106,3964,;201108,4018,;201110,4063,;201113,4145,;201117,4239,;203696,4354,;201124,4416,;201126,4475,;201128,4543,;201130,4613,;201132,4659,;201133,4743,;201136,4808,;201139,4895,;201141,4953,;200368,5038,;200371,5107,;202855,5194,;200377,5297,;200381,5403,;200384,5501,;905046,5580,
SIM1C	ELTNGVLLE TRANS CTR  via HYLAN via RICH	SIM1C0101	124,21:10:00,;124,21:06:00,11;124,21:18:00,11;124,21:06:00,10;124,21:18:00,10	404923,0,;403621,173,;450063,299,;404873,448,;404228,600,;404206,793,;404942,1020,;400145,1107,;404993,1276,;404184,1441,;403311,1598,;405277,1721,;404208,1920,;404238,2075,;403971,2178,;404189,2267,;404190,2340,;905150,2372,;901109,2990,;203345,3420,;203694,3496,;203728,3600,;200700,3675,;203695,3751,;201106,3831,;201108,3884,;201110,3927,;201113,4007,;201117,4098,;203696,4210,;201124,4271,;201126,4328,;201128,4393,;201130,4462,;201132,4506,;201133,4588,;201136,4651,;201139,4735,;201141,4791,;200368,4874,;200371,4941,;202855,5026,;200377,5125,;200381,5228,;200384,5323,;905046,5400,
SIM1C	ELTNGVLLE TRANS CTR  via HYLAN via RICH	SIM1C0101	124,21:30:00,;124,21:30:00,11;124,21:42:00,11;124,21:30:00,10;124,21:42:00,10	404923,0,;403621,173,;450063,299,;404873,448,;404228,600,;404206,793,;404942,1020,;400145,1107,;404993,1276,;404184,1441,;403311,1598,;405277,1721,;404208,1920,;404238,2031,;403971,2104,;404189,2168,;404190,2220,;905150,2251,;901109,2834,;203345,3240,;203694,3316,;203728,3420,;200700,3495,;203695,3571,;201106,3651,;201108,3704,;201110,3747,;201113,3827,;201117,3918,;203696,4030,;201124,4091,;201126,4148,;201128,4213,;201130,4282,;201132,4326,;201133,4408,;201136,4471,;201139,4555,;201141,4611,;200368,4694,;200371,4761,;202855,4846,;200377,4945,;200381,5048,;200384,5143,;905046,5220,
SIM1C	ELTNGVLLE TRANS CTR  via HYLAN via RICH	SIM1C0101	124,21:50:00,;124,21:54:00,11;124,21:54:00,10	404923,0,;403621,173,;450063,299,;404873,448,;404228,600,;404206,765,;404942,960,;400145,1030,;404993,1165,;404184,1296,;403311,1423,;405277,1521,;404208,1680,;404238,1791,;403971,1864,;404189,1928,;404190,1980,;905150,2011,;901109,2594,;203345,3000,;203694,3076,;203728,3180,;200700,3255,;203695,3331,;201106,3411,;201108,3464,;201110,3507,;201113,3587,;201117,3678,;203696,3790,;201124,3851,;201126,3908,;201128,3973,;201130,4042,;201132,4086,;201133,4168,;201136,4231,;201139,4315,;201141,4371,;200368,4454,;200371,4521,;202855,4606,;200377,4705,;200381,4808,;200384,4903,;905046,4980,
SIM1C	ELTNGVLLE TRANS CTR  via HYLAN via RICH	SIM1C0101	124,22:30:00,;124,22:50:00,;124,23:30:00,;124,23:50:00,;124,25:15:00,;124,24:50:00,;124,22:10:00,;124,24:10:00,;124,23:10:00,;124,24:30:00,;124,22:06:00,11;124,22:30:00,11;124,22:18:00,11;124,22:54:00,11;124,23:06:00,11;124,23:18:00,11;124,23:28:00,11;124,24:01:00,11;124,24:11:00,11;124,25:00:00,11;124,25:15:00,11;124,24:33:00,11;124,23:44:00,11;124,23:36:00,11;124,24:45:00,11;124,22:42:00,11;124,24:21:00,11;124,23:52:00,11;124,22:06:00,10;124,22:30:00,10;124,22:18:00,10;124,22:54:00,10;124,23:06:00,10;124,23:18:00,10;124,23:28:00,10;124,24:01:00,10;124,24:11:00,10;124,25:00:00,10;124,25:15:00,10;124,24:33:00,10;124,23:44:00,10;124,23:36:00,10;124,24:45:00,10;124,22:42:00,10;124,24:21:00,10;124,23:52:00,10	404923,0,;403621,156,;450063,269,;404873,403,;404228,540,;404206,705,;404942,900,;400145,970,;404993,1105,;404184,1236,;403311,1363,;405277,1461,;404208,1620,;404238,1731,;403971,1804,;404189,1868,;404190,1920,;905150,1951,;901109,2534,;203345,2940,;203694,3016,;203728,3120,;200700,3195,;203695,3271,;201106,3351,;201108,3404,;201110,3447,;201113,3527,;201117,3618,;203696,3730,;201124,3791,;201126,3848,;201128,3913,;201130,3982,;201132,4026,;201133,4108,;201136,4171,;201139,4255,;201141,4311,;200368,4394,;200371,4461,;202855,4546,;200377,4645,;200381,4748,;200384,4843,;905046,4920,
SIM1C	ELTNGVLLE TRANS CTR  via HYLAN via RICH	SIM1C0101	124,12:20:00,;124,12:30:00,11;124,12:15:00,11;124,12:30:00,10;124,12:15:00,10	404923,0,;403621,259,;450063,448,;404873,672,;404228,900,;404206,1148,;404942,1440,;400145,1568,;404993,1815,;404184,2057,;403311,2288,;405277,2468,;404208,2760,;404238,2937,;403971,3054,;404189,3157,;404190,3240,;905150,3274,;901109,3926,;203345,4380,;203694,4467,;203728,4587,;200700,4673,;203695,4762,;201106,4853,;201108,4915,;201110,4964,;201113,5056,;201117,5161,;203696,5290,;201124,5359,;201126,5425,;201128,5500,;201130,5580,;201132,5631,;201133,5725,;201136,5797,;201139,5894,;201141,5959,;200368,6054,;200371,6131,;202855,6229,;200377,6344,;200381,6462,;200384,6571,;905046,6660,
SIM1C	MIDTOWN via CHURCH ST via 6 AV	SIM1C0105	124,15:00:00,;124,15:05:00,11;124,14:50:00,11;124,15:05:00,10;124,14:50:00,10	202097,0,;200462,80,;200466,184,;200470,287,;200474,405,;200476,470,;203399,565,;201003,660,;201005,716,;201008,801,;201010,861,;201012,945,;201014,987,;201016,1056,;250054,1140,;201020,1179,;805168,1272,;201630,1440,;201031,1593,;201034,1733,;201036,1807,;201038,1910,;203700,2042,;203701,2160,;203342,2249,;201052,2337,;203344,2460,;901114,3179,;404887,4260,;400070,4385,;450402,4534,;404891,4671,;405024,4740,;404883,4874,;404132,5078,;400723,5283,;400726,5466,;400929,5640,;400933,6003,;903037,6240,;403132,6628,;404992,6957,;903036,7080,
SIM1C	MIDTOWN via CHURCH ST via 6 AV	SIM1C0105	0,3,:	202097,0,;200462,66,;200466,150,;200470,235,;200474,331,;200476,384,;203399,462,;201003,540,;201005,596,;201008,681,;201010,741,;201012,825,;201014,867,;201016,936,;250054,1020,;201020,1067,;805168,1178,;201630,1380,;201031,1495,;201034,1600,;201036,1655,;201038,1732,;203700,1831,;203701,1920,;203342,2026,;201052,2132,;203344,2280,;901114,2687,;404887,3300,;400070,3363,;450402,3437,;404891,3506,;405024,3540,;404883,3585,;404132,3653,;400723,3721,;400726,3782,;400929,3840,;400933,3985,;903037,4080,;403132,4274,;404992,4439,;903036,4500,
SIM1C	MIDTOWN via CHURCH ST via 6 AV	SIM1C0105	124,12:30:00,;124,12:50:00,11;124,12:35:00,11;124,12:50:00,10;124,12:35:00,10	202097,0,;200462,88,;200466,200,;200470,313,;200474,442,;200476,512,;203399,616,;201003,720,;201005,776,;201008,861,;201010,921,;201012,1005,;201014,1047,;201016,1116,;250054,1200,;201020,1239,;805168,1332,;201630,1500,;201031,1628,;201034,1744,;201036,1806,;201038,1891,;203700,2001,;203701,2100,;203342,2189,;201052,2277,;203344,2400,;901114,3071,;404887,4080,;400070,4221,;450402,4389,;404891,4543,;405024,4620,;404883,4771,;404132,5003,;400723,5236,;400726,5443,;400929,5640,;400933,6003,;903037,6240,;403132,6628,;404992,6957,;903036,7080,
SIM1C	MIDTOWN via CHURCH ST via 6 AV	SIM1C0105	124,13:00:00,;124,13:05:00,11;124,13:05:00,10	202097,0,;200462,88,;200466,200,;200470,313,;200474,442,;200476,512,;203399,616,;201003,720,;201005,776,;201008,861,;201010,921,;201012,1005,;201014,1047,;201016,1116,;250054,1200,;201020,1239,;805168,1332,;201630,1500,;201031,1628,;201034,1744,;201036,1806,;201038,1891,;203700,2001,;203701,2100,;203342,2189,;201052,2277,;203344,2400,;901114,3071,;404887,4080,;400070,4205,;450402,4354,;404891,4491,;405024,4560,;404883,4711,;404132,4943,;400723,5176,;400726,5383,;400929,5580,;400933,5943,;903037,6180,;403132,6568,;404992,6897,;903036,7020,
SIM1C	MIDTOWN via CHURCH ST via 6 AV	SIM1C0105	124,13:30:00,;124,13:20:00,11;124,13:20:00,10	202097,0,;200462,88,;200466,200,;200470,313,;200474,442,;200476,512,;203399,616,;201003,720,;201005,776,;201008,861,;201010,921,;201012,1005,;201014,1047,;201016,1116,;250054,1200,;201020,1239,;805168,1332,;201630,1500,;201031,1628,;201034,1744,;201036,1806,;201038,1891,;203700,2001,;203701,2100,;203342,2189,;201052,2277,;203344,2400,;901114,3119,;404887,4200,;400070,4325,;450402,4474,;404891,4611,;405024,4680,;404883,4831,;404132,5063,;400723,5296,;400726,5503,;400929,5700,;400933,6063,;903037,6300,;403132,6688,;404992,7017,;903036,7140,
SIM1C	ELTNGVLLE TRANS CTR  via HYLAN via RICH	SIM1C0101	124,05:30:00,;124,04:30:00,;124,06:30:00,;124,05:30:00,11;124,04:30:00,11;124,06:30:00,11;124,05:30:00,10;124,04:30:00,10;124,06:30:00,10	404923,0,;403621,138,;450063,239,;404873,359,;404228,480,;404206,618,;404942,780,;400145,862,;404993,1019,;404184,1173,;403311,1320,;405277,1434,;404208,1620,;404238,1731,;403971,1804,;404189,1868,;404190,1920,;905150,1949,;901109,2498,;203345,2880,;203694,2958,;203728,3065,;200700,3143,;203695,3221,;201106,3304,;201108,3358,;201110,3403,;201113,3485,;201117,3579,;203696,3694,;201124,3756,;201126,3815,;201128,3883,;201130,3953,;201132,3999,;201133,4083,;201136,4148,;201139,4235,;201141,4293,;200368,4378,;200371,4447,;202855,4534,;200377,4637,;200381,4743,;200384,4841,;905046,4920,
SIM1C	ELTNGVLLE TRANS CTR  via HYLAN via RICH	SIM1C0101	124,02:30:00,;124,01:30:00,;124,02:30:00,11;124,01:30:00,11;1,24:30:00,9;1,24:00:00,9;124,02:30:00,10;124,01:30:00,10	404923,0,;403621,138,;450063,239,;404873,359,;404228,480,;404206,618,;404942,780,;400145,850,;404993,985,;404184,1116,;403311,1243,;405277,1341,;404208,1500,;404238,1611,;403971,1684,;404189,1748,;404190,1800,;905150,1829,;901109,2378,;203345,2760,;203694,2826,;203728,2918,;200700,2984,;203695,3051,;201106,3121,;201108,3168,;201110,3206,;201113,3276,;201117,3356,;203696,3454,;201124,3507,;201126,3558,;201128,3615,;201130,3675,;201132,3715,;201133,3786,;201136,3842,;201139,3915,;201141,3965,;200368,4038,;200371,4096,;202855,4171,;200377,4259,;200381,4349,;200384,4432,;905046,4500,
SIM1C	ELTNGVLLE TRANS CTR  via HYLAN via RICH	SIM1C0101	124,03:30:00,;124,03:30:00,11;124,03:30:00,10	404923,0,;403621,138,;450063,239,;404873,359,;404228,480,;404206,618,;404942,780,;400145,850,;404993,985,;404184,1116,;403311,1243,;405277,1341,;404208,1500,;404238,1611,;403971,1684,;404189,1748,;404190,1800,;905150,1829,;901109,2378,;203345,2760,;203694,2838,;203728,2945,;200700,3023,;203695,3101,;201106,3184,;201108,3238,;201110,3283,;201113,3365,;201117,3459,;203696,3574,;201124,3636,;201126,3695,;201128,3763,;201130,3833,;201132,3879,;201133,3963,;201136,4028,;201139,4115,;201141,4173,;200368,4258,;200371,4327,;202855,4414,;200377,4517,;200381,4623,;200384,4721,;905046,4800,
SIM1C	MIDTOWN via CHURCH ST via 6 AV	SIM1C0105	124,01:00:00,;124,02:00:00,;124,03:00:00,;124,00:00:00,;124,01:00:00,11;124,02:00:00,11;124,03:00:00,11;124,00:00:00,11;1,23:00:00,9;1,22:30:00,9;124,01:00:00,10;124,02:00:00,10;124,03:00:00,10;124,00:00:00,10	202097,0,;200462,66,;200466,150,;200470,235,;200474,331,;200476,384,;203399,462,;201003,540,;201005,589,;201008,663,;201010,716,;201012,789,;201014,827,;201016,887,;250054,960,;201020,999,;805168,1092,;201630,1260,;201031,1375,;201034,1480,;201036,1535,;201038,1612,;203700,1711,;203701,1800,;203342,1871,;201052,1942,;203344,2040,;901114,2447,;404887,3060,;400070,3123,;450402,3197,;404891,3266,;405024,3300,;404883,3345,;404132,3413,;400723,3481,;400726,3542,;400929,3600,;400933,3745,;903037,3840,;403132,4034,;404992,4199,;903036,4260,
